Ilce,Mahalle,Yil,Mevsim,Sicaklik,Nufus,Enlem,Boylam,SuTuketimi
Çukurova,Beyazevler Mah.,2021,Yaz,33,9487,37.028404,35.321934,43965
Çukurova,Beyazevler Mah.,2021,Sonbahar,21,9487,37.028404,35.321934,34732
Çukurova,Beyazevler Mah.,2022,Kış,3,9487,37.028404,35.321934,27439
Çukurova,Beyazevler Mah.,2022,İlkbahar,23,9487,37.028404,35.321934,38280
Çukurova,Beyazevler Mah.,2022,Yaz,40,9487,37.028404,35.321934,46141
Çukurova,Beyazevler Mah.,2022,Sonbahar,17,9487,37.028404,35.321934,33615
Çukurova,Beyazevler Mah.,2023,Kış,1,9487,37.028404,35.321934,26940
Çukurova,Beyazevler Mah.,2023,İlkbahar,23,9487,37.028404,35.321934,38063
Çukurova,Beyazevler Mah.,2023,Yaz,35,9487,37.028404,35.321934,44661
Çukurova,Beyazevler Mah.,2023,Sonbahar,13,9487,37.028404,35.321934,32369
Çukurova,Kurttepe Mah.,2019,Kış,8,6530,37.061245,35.262844,20729
Çukurova,Kurttepe Mah.,2019,İlkbahar,18,6530,37.061245,35.262844,26863
Çukurova,Kurttepe Mah.,2019,Yaz,39,6530,37.061245,35.262844,35329
Çukurova,Kurttepe Mah.,2019,Sonbahar,22,6530,37.061245,35.262844,26057
Çukurova,Kurttepe Mah.,2020,Kış,10,6530,37.061245,35.262844,21209
Çukurova,Kurttepe Mah.,2020,İlkbahar,21,6530,37.061245,35.262844,27940
Çukurova,Kurttepe Mah.,2020,Yaz,32,6530,37.061245,35.262844,33117
Çukurova,Kurttepe Mah.,2020,Sonbahar,12,6530,37.061245,35.262844,23104
Çukurova,Kurttepe Mah.,2021,Kış,9,6530,37.061245,35.262844,21083
Çukurova,Kurttepe Mah.,2021,İlkbahar,25,6530,37.061245,35.262844,28912
Çukurova,Kurttepe Mah.,2021,Yaz,38,6530,37.061245,35.262844,35012
Çukurova,Kurttepe Mah.,2021,Sonbahar,21,6530,37.061245,35.262844,25853
Çukurova,Kurttepe Mah.,2022,Kış,10,6530,37.061245,35.262844,21329
Çukurova,Kurttepe Mah.,2022,İlkbahar,28,6530,37.061245,35.262844,29889
Çukurova,Kurttepe Mah.,2022,Yaz,43,6530,37.061245,35.262844,36292
Çukurova,Kurttepe Mah.,2022,Sonbahar,11,6530,37.061245,35.262844,22784
Çukurova,Kurttepe Mah.,2023,Kış,1,6530,37.061245,35.262844,18451
Çukurova,Kurttepe Mah.,2023,İlkbahar,22,6530,37.061245,35.262844,28279
Çukurova,Kurttepe Mah.,2023,Yaz,31,6530,37.061245,35.262844,32928
Çukurova,Kurttepe Mah.,2023,Sonbahar,23,6530,37.061245,35.262844,26538
Çukurova,Şambayadı Mah.,2019,Kış,7,5159,37.042645,35.196571,16569
Çukurova,Şambayadı Mah.,2019,İlkbahar,22,5159,37.042645,35.196571,23557
Çukurova,Şambayadı Mah.,2019,Yaz,40,5159,37.042645,35.196571,30517
Çukurova,Şambayadı Mah.,2019,Sonbahar,11,5159,37.042645,35.196571,18810
Çukurova,Şambayadı Mah.,2020,Kış,15,5159,37.042645,35.196571,18937
Çukurova,Şambayadı Mah.,2020,İlkbahar,18,5159,37.042645,35.196571,22357
Çukurova,Şambayadı Mah.,2020,Yaz,41,5159,37.042645,35.196571,30745
Çukurova,Şambayadı Mah.,2020,Sonbahar,20,5159,37.042645,35.196571,21434
Çukurova,Şambayadı Mah.,2021,Kış,6,5159,37.042645,35.196571,16098
Çukurova,Şambayadı Mah.,2021,İlkbahar,16,5159,37.042645,35.196571,21801
Çukurova,Şambayadı Mah.,2021,Yaz,36,5159,37.042645,35.196571,29260
Çukurova,Şambayadı Mah.,2021,Sonbahar,25,5159,37.042645,35.196571,22884
Çukurova,Şambayadı Mah.,2022,Kış,2,5159,37.042645,35.196571,15063
Çukurova,Şambayadı Mah.,2022,İlkbahar,17,5159,37.042645,35.196571,22053
Çukurova,Şambayadı Mah.,2022,Yaz,32,5159,37.042645,35.196571,28206
Çukurova,Şambayadı Mah.,2022,Sonbahar,22,5159,37.042645,35.196571,22067
Çukurova,Şambayadı Mah.,2023,Kış,9,5159,37.042645,35.196571,17025
Çukurova,Şambayadı Mah.,2023,İlkbahar,27,5159,37.042645,35.196571,25210
Çukurova,Şambayadı Mah.,2023,Yaz,34,5159,37.042645,35.196571,28727
Çukurova,Şambayadı Mah.,2023,Sonbahar,21,5159,37.042645,35.196571,21902
Çukurova,Karslılar Mah.,2019,Kış,15,4831,37.05846,35.288998,18110
Çukurova,Karslılar Mah.,2019,İlkbahar,19,4831,37.05846,35.288998,21530
Çukurova,Karslılar Mah.,2019,Yaz,32,4831,37.05846,35.288998,27038
Çukurova,Karslılar Mah.,2019,Sonbahar,22,4831,37.05846,35.288998,21192
Çukurova,Karslılar Mah.,2020,Kış,17,4831,37.05846,35.288998,18553
Çukurova,Karslılar Mah.,2020,İlkbahar,28,4831,37.05846,35.288998,24481
Çukurova,Karslılar Mah.,2020,Yaz,39,4831,37.05846,35.288998,29003
Çukurova,Karslılar Mah.,2020,Sonbahar,14,4831,37.05846,35.288998,18656
Çukurova,Karslılar Mah.,2021,Kış,18,4831,37.05846,35.288998,19003
Çukurova,Karslılar Mah.,2021,İlkbahar,21,4831,37.05846,35.288998,22367
Çukurova,Karslılar Mah.,2021,Yaz,35,4831,37.05846,35.288998,27798
Çukurova,Karslılar Mah.,2021,Sonbahar,11,4831,37.05846,35.288998,17830
Çukurova,Karslılar Mah.,2022,Kış,2,4831,37.05846,35.288998,14235
Çukurova,Karslılar Mah.,2022,İlkbahar,24,4831,37.05846,35.288998,23119
Çukurova,Karslılar Mah.,2022,Yaz,38,4831,37.05846,35.288998,28784
Çukurova,Karslılar Mah.,2022,Sonbahar,20,4831,37.05846,35.288998,20537
Çukurova,Karslılar Mah.,2023,Kış,16,4831,37.05846,35.288998,18391
Çukurova,Karslılar Mah.,2023,İlkbahar,21,4831,37.05846,35.288998,22386
Çukurova,Karslılar Mah.,2023,Yaz,39,4831,37.05846,35.288998,28947
Çukurova,Karslılar Mah.,2023,Sonbahar,24,4831,37.05846,35.288998,21831
Çukurova,Karahan Mah.,2019,Kış,20,1759,37.05444,35.17356,10913
Çukurova,Karahan Mah.,2019,İlkbahar,25,1759,37.05444,35.17356,13199
Çukurova,Karahan Mah.,2019,Yaz,42,1759,37.05444,35.17356,18963
Çukurova,Karahan Mah.,2019,Sonbahar,14,1759,37.05444,35.17356,9492
Çukurova,Karahan Mah.,2020,Kış,3,1759,37.05444,35.17356,5769
Çukurova,Karahan Mah.,2020,İlkbahar,16,1759,37.05444,35.17356,10670
Çukurova,Karahan Mah.,2020,Yaz,32,1759,37.05444,35.17356,15923
Çukurova,Karahan Mah.,2020,Sonbahar,12,1759,37.05444,35.17356,9016
Çukurova,Karahan Mah.,2021,Kış,11,1759,37.05444,35.17356,8279
Çukurova,Karahan Mah.,2021,İlkbahar,29,1759,37.05444,35.17356,14557
Çukurova,Karahan Mah.,2021,Yaz,33,1759,37.05444,35.17356,16272
Çukurova,Karahan Mah.,2021,Sonbahar,15,1759,37.05444,35.17356,9735
Çukurova,Karahan Mah.,2022,Kış,20,1759,37.05444,35.17356,10855
Çukurova,Karahan Mah.,2022,İlkbahar,20,1759,37.05444,35.17356,11806
Çukurova,Karahan Mah.,2022,Yaz,32,1759,37.05444,35.17356,15846
Çukurova,Karahan Mah.,2022,Sonbahar,11,1759,37.05444,35.17356,8717
Çukurova,Karahan Mah.,2023,Kış,8,1759,37.05444,35.17356,7267
Çukurova,Karahan Mah.,2023,İlkbahar,20,1759,37.05444,35.17356,11810
Çukurova,Karahan Mah.,2023,Yaz,43,1759,37.05444,35.17356,19214
Çukurova,Karahan Mah.,2023,Sonbahar,20,1759,37.05444,35.17356,11186
Çukurova,Esentepe Mah.,2019,Kış,14,1618,37.041435,35.222656,8640
Çukurova,Esentepe Mah.,2019,İlkbahar,28,1618,37.041435,35.222656,13859
Çukurova,Esentepe Mah.,2019,Yaz,41,1618,37.041435,35.222656,17981
Çukurova,Esentepe Mah.,2019,Sonbahar,21,1618,37.041435,35.222656,11169
Çukurova,Esentepe Mah.,2020,Kış,11,1618,37.041435,35.222656,7762
Çukurova,Esentepe Mah.,2020,İlkbahar,16,1618,37.041435,35.222656,10009
Çukurova,Esentepe Mah.,2020,Yaz,39,1618,37.041435,35.222656,17423
Çukurova,Esentepe Mah.,2020,Sonbahar,24,1618,37.041435,35.222656,12163
Çukurova,Esentepe Mah.,2021,Kış,14,1618,37.041435,35.222656,8668
Çukurova,Esentepe Mah.,2021,İlkbahar,16,1618,37.041435,35.222656,10253
Çukurova,Esentepe Mah.,2021,Yaz,35,1618,37.041435,35.222656,16254
Çukurova,Esentepe Mah.,2021,Sonbahar,14,1618,37.041435,35.222656,8909
Çukurova,Esentepe Mah.,2022,Kış,3,1618,37.041435,35.222656,5412
Çukurova,Esentepe Mah.,2022,İlkbahar,18,1618,37.041435,35.222656,10862
Çukurova,Esentepe Mah.,2022,Yaz,42,1618,37.041435,35.222656,18378
Çukurova,Esentepe Mah.,2022,Sonbahar,18,1618,37.041435,35.222656,10376
Çukurova,Esentepe Mah.,2023,Kış,14,1618,37.041435,35.222656,8638
Çukurova,Esentepe Mah.,2023,İlkbahar,23,1618,37.041435,35.222656,12146
Çukurova,Esentepe Mah.,2023,Yaz,39,1618,37.041435,35.222656,17625
Çukurova,Esentepe Mah.,2023,Sonbahar,14,1618,37.041435,35.222656,8931
Çukurova,Kabasakal Mah.,2019,Kış,12,1389,37.055668,35.224464,7567
Çukurova,Kabasakal Mah.,2019,İlkbahar,28,1389,37.055668,35.224464,13048
Çukurova,Kabasakal Mah.,2019,Yaz,36,1389,37.055668,35.224464,15852
Çukurova,Kabasakal Mah.,2019,Sonbahar,23,1389,37.055668,35.224464,11123
Çukurova,Kabasakal Mah.,2020,Kış,15,1389,37.055668,35.224464,8297
Çukurova,Kabasakal Mah.,2020,İlkbahar,17,1389,37.055668,35.224464,9717
Çukurova,Kabasakal Mah.,2020,Yaz,42,1389,37.055668,35.224464,17536
Çukurova,Kabasakal Mah.,2020,Sonbahar,24,1389,37.055668,35.224464,11336
Çukurova,Kabasakal Mah.,2021,Kış,17,1389,37.055668,35.224464,9103
Çukurova,Kabasakal Mah.,2021,İlkbahar,21,1389,37.055668,35.224464,10828
Çukurova,Kabasakal Mah.,2021,Yaz,30,1389,37.055668,35.224464,14118
Çukurova,Kabasakal Mah.,2021,Sonbahar,15,1389,37.055668,35.224464,8794
Çukurova,Kabasakal Mah.,2022,Kış,3,1389,37.055668,35.224464,4826
Çukurova,Kabasakal Mah.,2022,İlkbahar,24,1389,37.055668,35.224464,11711
Çukurova,Kabasakal Mah.,2022,Yaz,42,1389,37.055668,35.224464,17714
Çukurova,Kabasakal Mah.,2022,Sonbahar,24,1389,37.055668,35.224464,11380
Çukurova,Kabasakal Mah.,2023,Kış,10,1389,37.055668,35.224464,6797
Çukurova,Kabasakal Mah.,2023,İlkbahar,28,1389,37.055668,35.224464,13073
Çukurova,Kabasakal Mah.,2023,Yaz,36,1389,37.055668,35.224464,15900
Çukurova,Kabasakal Mah.,2023,Sonbahar,17,1389,37.055668,35.224464,9167
Çukurova,Kocatepe Mah.,2019,Kış,15,1205,37.110775,35.112175,7818
Çukurova,Kocatepe Mah.,2019,İlkbahar,29,1205,37.110775,35.112175,12596
Çukurova,Kocatepe Mah.,2019,Yaz,44,1205,37.110775,35.112175,17480
Çukurova,Kocatepe Mah.,2019,Sonbahar,21,1205,37.110775,35.112175,9803
Çukurova,Kocatepe Mah.,2020,Kış,5,1205,37.110775,35.112175,4944
Çukurova,Kocatepe Mah.,2020,İlkbahar,26,1205,37.110775,35.112175,11903
Çukurova,Kocatepe Mah.,2020,Yaz,35,1205,37.110775,35.112175,14772
Çukurova,Kocatepe Mah.,2020,Sonbahar,22,1205,37.110775,35.112175,10154
Çukurova,Kocatepe Mah.,2021,Kış,11,1205,37.110775,35.112175,6811
Çukurova,Kocatepe Mah.,2021,İlkbahar,26,1205,37.110775,35.112175,11687
Çukurova,Kocatepe Mah.,2021,Yaz,37,1205,37.110775,35.112175,15523
Çukurova,Kocatepe Mah.,2021,Sonbahar,11,1205,37.110775,35.112175,6837
Çukurova,Kocatepe Mah.,2022,Kış,5,1205,37.110775,35.112175,4764
Çukurova,Kocatepe Mah.,2022,İlkbahar,25,1205,37.110775,35.112175,11541
Çukurova,Kocatepe Mah.,2022,Yaz,36,1205,37.110775,35.112175,15241
Çukurova,Kocatepe Mah.,2022,Sonbahar,15,1205,37.110775,35.112175,7997
Çukurova,Kocatepe Mah.,2023,Kış,3,1205,37.110775,35.112175,4245
Çukurova,Kocatepe Mah.,2023,İlkbahar,19,1205,37.110775,35.112175,9608
Çukurova,Kocatepe Mah.,2023,Yaz,34,1205,37.110775,35.112175,14602
Çukurova,Kocatepe Mah.,2023,Sonbahar,21,1205,37.110775,35.112175,9775
Çukurova,Yeni Mah.,2019,Kış,20,1075,37.11052,35.11148,8899
Çukurova,Yeni Mah.,2019,İlkbahar,16,1075,37.11052,35.11148,8287
Çukurova,Yeni Mah.,2019,Yaz,35,1075,37.11052,35.11148,14486
Çukurova,Yeni Mah.,2019,Sonbahar,20,1075,37.11052,35.11148,9269
Çukurova,Yeni Mah.,2020,Kış,10,1075,37.11052,35.11148,5933
Çukurova,Yeni Mah.,2020,İlkbahar,25,1075,37.11052,35.11148,11084
Çukurova,Yeni Mah.,2020,Yaz,34,1075,37.11052,35.11148,14042
Çukurova,Yeni Mah.,2020,Sonbahar,16,1075,37.11052,35.11148,7908
Çukurova,Yeni Mah.,2021,Kış,3,1075,37.11052,35.11148,3766
Çukurova,Yeni Mah.,2021,İlkbahar,19,1075,37.11052,35.11148,9345
Çukurova,Yeni Mah.,2021,Yaz,44,1075,37.11052,35.11148,16933
Çukurova,Yeni Mah.,2021,Sonbahar,14,1075,37.11052,35.11148,7383
Çukurova,Yeni Mah.,2022,Kış,12,1075,37.11052,35.11148,6470
Çukurova,Yeni Mah.,2022,İlkbahar,26,1075,37.11052,35.11148,11434
Çukurova,Yeni Mah.,2022,Yaz,41,1075,37.11052,35.11148,16080
Çukurova,Yeni Mah.,2022,Sonbahar,15,1075,37.11052,35.11148,7578
Çukurova,Yeni Mah.,2023,Kış,13,1075,37.11052,35.11148,6789
Çukurova,Yeni Mah.,2023,İlkbahar,16,1075,37.11052,35.11148,8345
Çukurova,Yeni Mah.,2023,Yaz,32,1075,37.11052,35.11148,13437
Çukurova,Yeni Mah.,2023,Sonbahar,14,1075,37.11052,35.11148,7282
Çukurova,Dörtler Mah.,2019,Kış,11,792,37.096367,35.247353,5634
Çukurova,Dörtler Mah.,2019,İlkbahar,29,792,37.096367,35.247353,11339
Çukurova,Dörtler Mah.,2019,Yaz,30,792,37.096367,35.247353,11860
Çukurova,Dörtler Mah.,2019,Sonbahar,13,792,37.096367,35.247353,6334
Çukurova,Dörtler Mah.,2020,Kış,8,792,37.096367,35.247353,4630
Çukurova,Dörtler Mah.,2020,İlkbahar,15,792,37.096367,35.247353,7130
Çukurova,Dörtler Mah.,2020,Yaz,41,792,37.096367,35.247353,15258
Çukurova,Dörtler Mah.,2020,Sonbahar,22,792,37.096367,35.247353,8841
Çukurova,Dörtler Mah.,2021,Kış,9,792,37.096367,35.247353,5054
Çukurova,Dörtler Mah.,2021,İlkbahar,19,792,37.096367,35.247353,8385
Çukurova,Dörtler Mah.,2021,Yaz,36,792,37.096367,35.247353,13544
Çukurova,Dörtler Mah.,2021,Sonbahar,19,792,37.096367,35.247353,7962
Çukurova,Dörtler Mah.,2022,Kış,3,792,37.096367,35.247353,3124
Çukurova,Dörtler Mah.,2022,İlkbahar,29,792,37.096367,35.247353,11393
Çukurova,Dörtler Mah.,2022,Yaz,39,792,37.096367,35.247353,14428
Çukurova,Dörtler Mah.,2022,Sonbahar,23,792,37.096367,35.247353,9254
Çukurova,Dörtler Mah.,2023,Kış,17,792,37.096367,35.247353,7221
Çukurova,Dörtler Mah.,2023,İlkbahar,16,792,37.096367,35.247353,7455
Çukurova,Dörtler Mah.,2023,Yaz,37,792,37.096367,35.247353,13996
Çukurova,Dörtler Mah.,2023,Sonbahar,23,792,37.096367,35.247353,9381
Çukurova,Pirili Mah.,2019,Kış,7,479,37.113522,35.142712,3372
Çukurova,Pirili Mah.,2019,İlkbahar,17,479,37.113522,35.142712,6659
Çukurova,Pirili Mah.,2019,Yaz,42,479,37.113522,35.142712,14272
Çukurova,Pirili Mah.,2019,Sonbahar,13,479,37.113522,35.142712,5385
Çukurova,Pirili Mah.,2020,Kış,9,479,37.113522,35.142712,4033
Çukurova,Pirili Mah.,2020,İlkbahar,15,479,37.113522,35.142712,6152
Çukurova,Pirili Mah.,2020,Yaz,43,479,37.113522,35.142712,14500
Çukurova,Pirili Mah.,2020,Sonbahar,11,479,37.113522,35.142712,4820
Çukurova,Pirili Mah.,2021,Kış,7,479,37.113522,35.142712,3537
Çukurova,Pirili Mah.,2021,İlkbahar,24,479,37.113522,35.142712,8793
Çukurova,Pirili Mah.,2021,Yaz,45,479,37.113522,35.142712,15131
Çukurova,Pirili Mah.,2021,Sonbahar,17,479,37.113522,35.142712,6466
Çukurova,Pirili Mah.,2022,Kış,8,479,37.113522,35.142712,3761
Çukurova,Pirili Mah.,2022,İlkbahar,17,479,37.113522,35.142712,6576
Çukurova,Pirili Mah.,2022,Yaz,36,479,37.113522,35.142712,12449
Çukurova,Pirili Mah.,2022,Sonbahar,25,479,37.113522,35.142712,8814
Çukurova,Pirili Mah.,2023,Kış,16,479,37.113522,35.142712,6047
Çukurova,Pirili Mah.,2023,İlkbahar,25,479,37.113522,35.142712,9106
Çukurova,Pirili Mah.,2023,Yaz,44,479,37.113522,35.142712,14944
Çukurova,Pirili Mah.,2023,Sonbahar,23,479,37.113522,35.142712,8473
Çukurova,Salbaş Esentepe Mah.,2019,Kış,14,469,37.110336,35.112244,5367
Çukurova,Salbaş Esentepe Mah.,2019,İlkbahar,24,469,37.110336,35.112244,8870
Çukurova,Salbaş Esentepe Mah.,2019,Yaz,45,469,37.110336,35.112244,15163
Çukurova,Salbaş Esentepe Mah.,2019,Sonbahar,15,469,37.110336,35.112244,5981
Çukurova,Salbaş Esentepe Mah.,2020,Kış,9,469,37.110336,35.112244,3938
Çukurova,Salbaş Esentepe Mah.,2020,İlkbahar,19,469,37.110336,35.112244,7295
Çukurova,Salbaş Esentepe Mah.,2020,Yaz,31,469,37.110336,35.112244,11011
Çukurova,Salbaş Esentepe Mah.,2020,Sonbahar,22,469,37.110336,35.112244,8063
Çukurova,Salbaş Esentepe Mah.,2021,Kış,20,469,37.110336,35.112244,7249
Çukurova,Salbaş Esentepe Mah.,2021,İlkbahar,22,469,37.110336,35.112244,8241
Çukurova,Salbaş Esentepe Mah.,2021,Yaz,38,469,37.110336,35.112244,13149
Çukurova,Salbaş Esentepe Mah.,2021,Sonbahar,11,469,37.110336,35.112244,4758
Çukurova,Salbaş Esentepe Mah.,2022,Kış,13,469,37.110336,35.112244,5259
Çukurova,Salbaş Esentepe Mah.,2022,İlkbahar,26,469,37.110336,35.112244,9230
Çukurova,Salbaş Esentepe Mah.,2022,Yaz,35,469,37.110336,35.112244,12040
Çukurova,Salbaş Esentepe Mah.,2022,Sonbahar,18,469,37.110336,35.112244,6834
Çukurova,Salbaş Esentepe Mah.,2023,Kış,9,469,37.110336,35.112244,3942
Çukurova,Salbaş Esentepe Mah.,2023,İlkbahar,20,469,37.110336,35.112244,7487
Çukurova,Salbaş Esentepe Mah.,2023,Yaz,37,469,37.110336,35.112244,12851
Çukurova,Salbaş Esentepe Mah.,2023,Sonbahar,20,469,37.110336,35.112244,7453
Çukurova,Söğütlü Mah.,2019,Kış,17,383,37.074139,35.118263,6158
Çukurova,Söğütlü Mah.,2019,İlkbahar,17,383,37.074139,35.118263,6506
Çukurova,Söğütlü Mah.,2019,Yaz,38,383,37.074139,35.118263,12864
Çukurova,Söğütlü Mah.,2019,Sonbahar,13,383,37.074139,35.118263,5039
Çukurova,Söğütlü Mah.,2020,Kış,15,383,37.074139,35.118263,5687
Çukurova,Söğütlü Mah.,2020,İlkbahar,24,383,37.074139,35.118263,8467
Çukurova,Söğütlü Mah.,2020,Yaz,33,383,37.074139,35.118263,11142
Çukurova,Söğütlü Mah.,2020,Sonbahar,22,383,37.074139,35.118263,7646
Çukurova,Söğütlü Mah.,2021,Kış,4,383,37.074139,35.118263,2365
Çukurova,Söğütlü Mah.,2021,İlkbahar,24,383,37.074139,35.118263,8435
Çukurova,Söğütlü Mah.,2021,Yaz,44,383,37.074139,35.118263,14516
Çukurova,Söğütlü Mah.,2021,Sonbahar,13,383,37.074139,35.118263,4903
Çukurova,Söğütlü Mah.,2022,Kış,6,383,37.074139,35.118263,2745
Çukurova,Söğütlü Mah.,2022,İlkbahar,21,383,37.074139,35.118263,7511
Çukurova,Söğütlü Mah.,2022,Yaz,39,383,37.074139,35.118263,13210
Çukurova,Söğütlü Mah.,2022,Sonbahar,23,383,37.074139,35.118263,8068
Çukurova,Söğütlü Mah.,2023,Kış,9,383,37.074139,35.118263,3744
Çukurova,Söğütlü Mah.,2023,İlkbahar,20,383,37.074139,35.118263,7302
Çukurova,Söğütlü Mah.,2023,Yaz,34,383,37.074139,35.118263,11512
Çukurova,Söğütlü Mah.,2023,Sonbahar,24,383,37.074139,35.118263,8228
Çukurova,Kaşoba Mah.,2019,Kış,8,367,37.131695,35.180153,3486
Çukurova,Kaşoba Mah.,2019,İlkbahar,18,367,37.131695,35.180153,6689
Çukurova,Kaşoba Mah.,2019,Yaz,41,367,37.131695,35.180153,13726
Çukurova,Kaşoba Mah.,2019,Sonbahar,18,367,37.131695,35.180153,6380
Çukurova,Kaşoba Mah.,2020,Kış,0,367,37.131695,35.180153,1164
Çukurova,Kaşoba Mah.,2020,İlkbahar,23,367,37.131695,35.180153,8206
Çukurova,Kaşoba Mah.,2020,Yaz,35,367,37.131695,35.180153,11839
Çukurova,Kaşoba Mah.,2020,Sonbahar,22,367,37.131695,35.180153,7810
Çukurova,Kaşoba Mah.,2021,Kış,15,367,37.131695,35.180153,5515
Çukurova,Kaşoba Mah.,2021,İlkbahar,30,367,37.131695,35.180153,10091
Çukurova,Kaşoba Mah.,2021,Yaz,38,367,37.131695,35.180153,12734
Çukurova,Kaşoba Mah.,2021,Sonbahar,18,367,37.131695,35.180153,6542
Çukurova,Kaşoba Mah.,2022,Kış,15,367,37.131695,35.180153,5518
Çukurova,Kaşoba Mah.,2022,İlkbahar,16,367,37.131695,35.180153,5864
Çukurova,Kaşoba Mah.,2022,Yaz,39,367,37.131695,35.180153,12958
Çukurova,Kaşoba Mah.,2022,Sonbahar,11,367,37.131695,35.180153,4496
Çukurova,Kaşoba Mah.,2023,Kış,2,367,37.131695,35.180153,1720
Çukurova,Kaşoba Mah.,2023,İlkbahar,22,367,37.131695,35.180153,7708
Çukurova,Kaşoba Mah.,2023,Yaz,35,367,37.131695,35.180153,11898
Çukurova,Kaşoba Mah.,2023,Sonbahar,20,367,37.131695,35.180153,6965
Çukurova,Örcün Mah.,2019,Kış,16,280,37.1401,35.26916,5518
Çukurova,Örcün Mah.,2019,İlkbahar,29,280,37.1401,35.26916,9738
Çukurova,Örcün Mah.,2019,Yaz,32,280,37.1401,35.26916,10584
Çukurova,Örcün Mah.,2019,Sonbahar,23,280,37.1401,35.26916,7646
Çukurova,Örcün Mah.,2020,Kış,3,280,37.1401,35.26916,1697
Çukurova,Örcün Mah.,2020,İlkbahar,26,280,37.1401,35.26916,8630
Çukurova,Örcün Mah.,2020,Yaz,40,280,37.1401,35.26916,12874
Çukurova,Örcün Mah.,2020,Sonbahar,20,280,37.1401,35.26916,6796
Çukurova,Örcün Mah.,2021,Kış,18,280,37.1401,35.26916,6216
Çukurova,Örcün Mah.,2021,İlkbahar,26,280,37.1401,35.26916,8611
Çukurova,Örcün Mah.,2021,Yaz,31,280,37.1401,35.26916,10299
Çukurova,Örcün Mah.,2021,Sonbahar,11,280,37.1401,35.26916,4033
Çukurova,Örcün Mah.,2022,Kış,5,280,37.1401,35.26916,2243
Çukurova,Örcün Mah.,2022,İlkbahar,29,280,37.1401,35.26916,9574
Çukurova,Örcün Mah.,2022,Yaz,38,280,37.1401,35.26916,12547
Çukurova,Örcün Mah.,2022,Sonbahar,13,280,37.1401,35.26916,4739
Çukurova,Örcün Mah.,2023,Kış,19,280,37.1401,35.26916,6343
Çukurova,Örcün Mah.,2023,İlkbahar,18,280,37.1401,35.26916,6379
Çukurova,Örcün Mah.,2023,Yaz,34,280,37.1401,35.26916,11099
Çukurova,Örcün Mah.,2023,Sonbahar,23,280,37.1401,35.26916,7689
Çukurova,Gökkuyu Mah.,2019,Kış,0,255,37.063866,35.099369,805
Çukurova,Gökkuyu Mah.,2019,İlkbahar,17,255,37.063866,35.099369,5983
Çukurova,Gökkuyu Mah.,2019,Yaz,45,255,37.063866,35.099369,14270
Çukurova,Gökkuyu Mah.,2019,Sonbahar,13,255,37.063866,35.099369,4616
Çukurova,Gökkuyu Mah.,2020,Kış,16,255,37.063866,35.099369,5395
Çukurova,Gökkuyu Mah.,2020,İlkbahar,28,255,37.063866,35.099369,9263
Çukurova,Gökkuyu Mah.,2020,Yaz,38,255,37.063866,35.099369,12397
Çukurova,Gökkuyu Mah.,2020,Sonbahar,21,255,37.063866,35.099369,7199
Çukurova,Gökkuyu Mah.,2021,Kış,17,255,37.063866,35.099369,5667
Çukurova,Gökkuyu Mah.,2021,İlkbahar,27,255,37.063866,35.099369,9052
Çukurova,Gökkuyu Mah.,2021,Yaz,30,255,37.063866,35.099369,9979
Çukurova,Gökkuyu Mah.,2021,Sonbahar,18,255,37.063866,35.099369,6152
Çukurova,Gökkuyu Mah.,2022,Kış,7,255,37.063866,35.099369,2895
Çukurova,Gökkuyu Mah.,2022,İlkbahar,26,255,37.063866,35.099369,8530
Çukurova,Gökkuyu Mah.,2022,Yaz,38,255,37.063866,35.099369,12400
Çukurova,Gökkuyu Mah.,2022,Sonbahar,24,255,37.063866,35.099369,7837
Çukurova,Gökkuyu Mah.,2023,Kış,13,255,37.063866,35.099369,4499
Çukurova,Gökkuyu Mah.,2023,İlkbahar,25,255,37.063866,35.099369,8221
Çukurova,Gökkuyu Mah.,2023,Yaz,38,255,37.063866,35.099369,12293
Çukurova,Gökkuyu Mah.,2023,Sonbahar,15,255,37.063866,35.099369,5207
Çukurova,Küçükçınar Mah.,2019,Kış,3,211,37.094517,35.054207,1498
Çukurova,Küçükçınar Mah.,2019,İlkbahar,30,211,37.094517,35.054207,9576
Çukurova,Küçükçınar Mah.,2019,Yaz,33,211,37.094517,35.054207,10568
Çukurova,Küçükçınar Mah.,2019,Sonbahar,16,211,37.094517,35.054207,5457
Çukurova,Küçükçınar Mah.,2020,Kış,4,211,37.094517,35.054207,1699
Çukurova,Küçükçınar Mah.,2020,İlkbahar,20,211,37.094517,35.054207,6663
Çukurova,Küçükçınar Mah.,2020,Yaz,41,211,37.094517,35.054207,13000
Çukurova,Küçükçınar Mah.,2020,Sonbahar,18,211,37.094517,35.054207,6126
Çukurova,Küçükçınar Mah.,2021,Kış,14,211,37.094517,35.054207,4808
Çukurova,Küçükçınar Mah.,2021,İlkbahar,19,211,37.094517,35.054207,6452
Çukurova,Küçükçınar Mah.,2021,Yaz,40,211,37.094517,35.054207,12691
Çukurova,Küçükçınar Mah.,2021,Sonbahar,15,211,37.094517,35.054207,5254
Çukurova,Küçükçınar Mah.,2022,Kış,5,211,37.094517,35.054207,2069
Çukurova,Küçükçınar Mah.,2022,İlkbahar,25,211,37.094517,35.054207,8097
